node_count,tx_power,duty_cycle,_seed,_rep,energy,pdr,latency
100,4.1020408163265305,0.14,42,0,0.5742857142857143,0.7487905403903821,73.60512199824592
100,4.1020408163265305,0.14,43,1,0.5742857142857143,0.750265112708049,73.17306790479829
100,4.1020408163265305,0.14,44,2,0.5742857142857143,0.7209691357280118,81.75687666353056
100,4.1020408163265305,0.14,46,4,0.5742857142857143,0.7684791007672165,67.83631500045706
100,20.0,0.13,42,0,2.6,0.9484764171774069,79.26705445964946
100,4.1020408163265305,0.14,45,3,0.5742857142857143,0.7673808502953382,68.15810566906026
100,20.0,0.13,43,1,2.6,0.9487788550276984,78.80176543593662
100,20.0,0.13,44,2,2.6,0.9427701891970192,88.04586717610984
100,20.0,0.13,45,3,2.6,0.9522893284171914,73.40103687437261
100,20.0,0.19,43,1,3.8,0.9487788550276984,53.91699740353558
100,20.0,0.19,42,0,3.8,0.9484764171774069,54.23535305133911
100,20.0,0.13,46,4,2.6,0.952514581873951,73.0544930774153
100,20.0,0.19,44,2,3.8,0.9427701891970192,60.24190912049621
100,20.0,0.19,45,3,3.8,0.9522893284171914,50.221762071939146
100,20.0,0.19,46,4,3.8,0.952514581873951,49.984653158231524
100,15.346938775510203,0.08,42,0,1.2277551020408164,0.932854906382065,128.80896349693037
100,15.346938775510203,0.08,43,1,1.2277551020408164,0.9332490408086508,128.052868833397
